RecordType	TableSchema	TableName	ColumnName	Type	Length	Prec	Scale	Nullable	IsIdentity	IndexName	IndexType	KeyOrdinal	IsIncluded	IsPrimaryKey	IsUnique
IDX	dbo	GENERO_ANIMAL	CD_GENERO_ANIMAL	tinyint	1	3	0	NO	NO	PK_dbo_GENERO_ANIMAL	NONCLUSTERED	1	NO	YES	YES
COL	dbo	GEOPOSICAO	CD_CONCESSAO	tinyint	1	3	0	NO	NO						
COL	dbo	GEOPOSICAO	CD_GEOPOSICAO	int	4	10	0	NO	YES						
COL	dbo	GEOPOSICAO	CD_RODOVIA	smallint	2	5	0	YES	NO						
COL	dbo	GEOPOSICAO	CD_STATUS	bit	1	1	0	YES	NO						
COL	dbo	GEOPOSICAO	DH_TIMESTAMP	datetime	8	23	3	YES	NO						
COL	dbo	GEOPOSICAO	ICONE	varchar	4000	0	0	YES	NO						
COL	dbo	GEOPOSICAO	KM_METRO	decimal	5	7	3	NO	NO						
COL	dbo	GEOPOSICAO	LATITUDE	decimal	5	9	6	NO	NO						
COL	dbo	GEOPOSICAO	LONGITUDE	decimal	5	9	6	NO	NO						
COL	dbo	GEOPOSICAO	NOME	varchar	100	0	0	YES	NO						
COL	dbo	GEOPOSICAO	PISTA	int	4	10	0	YES	NO						
COL	dbo	GEOPOSICAO	RAIO	int	4	10	0	YES	NO						
COL	dbo	GEOPOSICAO	RODOVIA	varchar	100	0	0	NO	NO						
COL	dbo	GEOPOSICAO	SENTIDO	varchar	1	0	0	YES	NO						
COL	dbo	GEOPOSICAO	TIPO_PISTA	varchar	500	0	0	YES	NO						
IDX	dbo	GEOPOSICAO	CD_GEOPOSICAO	int	4	10	0	NO	NO	PK_dbo_GEOPOSICAO	CLUSTERED	1	NO	YES	YES
COL	dbo	GEOPOSICAO_BACKUP	CD_CONCESSAO	nvarchar	64	0	0	NO	NO						
COL	dbo	GEOPOSICAO_BACKUP	CD_GEOPOSICAO	int	4	10	0	NO	YES						
COL	dbo	GEOPOSICAO_BACKUP	CD_RODOVIA	smallint	2	5	0	YES	NO						
COL	dbo	GEOPOSICAO_BACKUP	CD_STATUS	bit	1	1	0	YES	NO						
COL	dbo	GEOPOSICAO_BACKUP	DH_TIMESTAMP	datetime	8	23	3	YES	NO						
COL	dbo	GEOPOSICAO_BACKUP	ICONE	varchar	4000	0	0	YES	NO						
COL	dbo	GEOPOSICAO_BACKUP	KM_METRO	decimal	5	7	3	NO	NO						
COL	dbo	GEOPOSICAO_BACKUP	LATITUDE	decimal	5	9	6	NO	NO						
COL	dbo	GEOPOSICAO_BACKUP	LONGITUDE	decimal	5	9	6	NO	NO						
COL	dbo	GEOPOSICAO_BACKUP	NOME	varchar	100	0	0	YES	NO						
COL	dbo	GEOPOSICAO_BACKUP	PISTA	int	4	10	0	YES	NO						
COL	dbo	GEOPOSICAO_BACKUP	RAIO	int	4	10	0	YES	NO						
COL	dbo	GEOPOSICAO_BACKUP	RODOVIA	varchar	100	0	0	NO	NO						
COL	dbo	GEOPOSICAO_BACKUP	SENTIDO	varchar	1	0	0	YES	NO						
COL	dbo	GEOPOSICAO_BACKUP	TIPO_PISTA	varchar	500	0	0	YES	NO						
IDX	dbo	GEOPOSICAO_BACKUP	CD_CONCESSAO	nvarchar	64	0	0	NO	NO	IX_GEOPOSICAO_BACKUP_TENANT	NONCLUSTERED	1	NO	NO	NO
IDX	dbo	GEOPOSICAO_BACKUP	CD_GEOPOSICAO	int	4	10	0	NO	NO	PK_GEOPOSICAO_BACKUP	CLUSTERED	1	NO	YES	YES
COL	dbo	GESTAO_CONSERVA	AREA_TOTAL	decimal	5	5	2	YES	NO						
COL	dbo	GESTAO_CONSERVA	CD_ACAO_CONSERVACAO	int	4	10	0	YES	NO						
COL	dbo	GESTAO_CONSERVA	CD_CONCESSAO	tinyint	1	3	0	NO	NO						
COL	dbo	GESTAO_CONSERVA	CD_CONSERVA	bigint	8	19	0	NO	YES						
COL	dbo	GESTAO_CONSERVA	CD_CONTRATO	int	4	10	0	YES	NO						
COL	dbo	GESTAO_CONSERVA	CD_ELEMENTO_CONSERVA	int	4	10	0	YES	NO						
COL	dbo	GESTAO_CONSERVA	CD_EMPRESA	int	4	10	0	YES	NO						
COL	dbo	GESTAO_CONSERVA	CD_EQUIPE	smallint	2	5	0	YES	NO						
COL	dbo	GESTAO_CONSERVA	CD_GRUPO_CONSERVA	int	4	10	0	YES	NO						
COL	dbo	GESTAO_CONSERVA	CD_LOCAL_CONSERVA	int	4	10	0	YES	NO						
COL	dbo	GESTAO_CONSERVA	CD_OCORRENCIA	bigint	8	19	0	YES	NO						
COL	dbo	GESTAO_CONSERVA	CD_OCORRENCIA_CONSERVACAO	int	4	10	0	YES	NO						
COL	dbo	GESTAO_CONSERVA	CD_OCORRENCIA_DANO	int	4	10	0	YES	NO						
COL	dbo	GESTAO_CONSERVA	CD_ORIGEM	int	4	10	0	YES	NO						
COL	dbo	GESTAO_CONSERVA	CD_PATRIMONIO	int	4	10	0	YES	NO						
COL	dbo	GESTAO_CONSERVA	CD_PATRIMONIO_DETALHE	int	4	10	0	YES	NO						
COL	dbo	GESTAO_CONSERVA	CD_PISTA	tinyint	1	3	0	YES	NO						
COL	dbo	GESTAO_CONSERVA	CD_PLANEJAMENTO_CONSERVA	int	4	10	0	YES	NO						
COL	dbo	GESTAO_CONSERVA	CD_RODOVIA	smallint	2	5	0	YES	NO						
COL	dbo	GESTAO_CONSERVA	CD_SENTIDO	tinyint	1	3	0	YES	NO						
COL	dbo	GESTAO_CONSERVA	CD_SERVICO	int	4	10	0	YES	NO						
COL	dbo	GESTAO_CONSERVA	CD_STATUS	bit	1	1	0	YES	NO						
COL	dbo	GESTAO_CONSERVA	CD_STATUS_CONSERVA	tinyint	1	3	0	YES	NO						
COL	dbo	GESTAO_CONSERVA	CD_SUB_ELEMENTO_CONSERVA	int	4	10	0	YES	NO						
COL	dbo	GESTAO_CONSERVA	CD_SUBTIPO_CONSERVACAO	smallint	2	5	0	YES	NO						
COL	dbo	GESTAO_CONSERVA	CD_TIPO_CONSERVA	int	4	10	0	YES	NO						
COL	dbo	GESTAO_CONSERVA	CD_TIPO_CONSERVACAO	smallint	2	5	0	YES	NO						
COL	dbo	GESTAO_CONSERVA	CD_USUARIO	smallint	2	5	0	YES	NO						
COL	dbo	GESTAO_CONSERVA	DATA_MARCO_FATAL	datetime	8	23	3	YES	NO						
COL	dbo	GESTAO_CONSERVA	DH_CONCLUSAO_CONSERVA	datetime	8	23	3	YES	NO						
COL	dbo	GESTAO_CONSERVA	DH_CONSERVACAO	datetime	8	23	3	YES	NO						
COL	dbo	GESTAO_CONSERVA	DH_ENCERRAMENTO	datetime	8	23	3	YES	NO						
COL	dbo	GESTAO_CONSERVA	DH_FIM	datetime2	8	27	7	NO	NO						
COL	dbo	GESTAO_CONSERVA	DH_INICIO	datetime2	8	27	7	NO	NO						
COL	dbo	GESTAO_CONSERVA	DH_PREVISAO_FIM	datetime	8	23	3	YES	NO						
COL	dbo	GESTAO_CONSERVA	DH_PREVISAO_INICIO	datetime	8	23	3	YES	NO						
COL	dbo	GESTAO_CONSERVA	DH_RECEBIMENTO_TRO	datetime	8	23	3	YES	NO						
COL	dbo	GESTAO_CONSERVA	DH_TIMESTAMP	datetime	8	23	3	YES	NO						
COL	dbo	GESTAO_CONSERVA	DISPOSITIVO_REGULAMENTAR	varchar	100	0	0	YES	NO						
COL	dbo	GESTAO_CONSERVA	JUSTIFICATIVA_CANCELAMENTO	varchar	MAX	0	0	YES	NO						
COL	dbo	GESTAO_CONSERVA	KM	int	4	10	0	YES	NO						
COL	dbo	GESTAO_CONSERVA	KM_METRO_FIM	decimal	5	7	3	YES	NO						
COL	dbo	GESTAO_CONSERVA	KM_METRO_INICIO	decimal	5	7	3	YES	NO						
COL	dbo	GESTAO_CONSERVA	LATITUDE	decimal	5	9	6	YES	NO						
COL	dbo	GESTAO_CONSERVA	LONGITUDE	decimal	5	9	6	YES	NO						
COL	dbo	GESTAO_CONSERVA	METRO	int	4	10	0	YES	NO						
COL	dbo	GESTAO_CONSERVA	METRO_2	decimal	5	5	2	YES	NO						
COL	dbo	GESTAO_CONSERVA	NUM_TRO	varchar	500	0	0	YES	NO						
COL	dbo	GESTAO_CONSERVA	NUMERO_CONSERVA	varchar	100	0	0	YES	NO						
COL	dbo	GESTAO_CONSERVA	OBSERVACAO	varchar	800	0	0	YES	NO						
COL	dbo	GESTAO_CONSERVA	PRAZO_FATAL	datetime	8	23	3	YES	NO						
COL	dbo	GESTAO_CONSERVA	PRAZO_FATAL_HORAS	int	4	10	0	YES	NO						
COL	dbo	GESTAO_CONSERVA	QUANTIDADE	int	4	10	0	YES	NO						
IDX	dbo	GESTAO_CONSERVA	CD_CONSERVA	bigint	8	19	0	NO	NO	PK_BG_GESTAO_CONSERVA	CLUSTERED	1	NO	YES	YES
COL	dbo	GESTAO_CONSERVA_ANEXO	BL_IMAGEM	bit	1	1	0	YES	NO						
COL	dbo	GESTAO_CONSERVA_ANEXO	BL_VIDEO	bit	1	1	0	YES	NO						
COL	dbo	GESTAO_CONSERVA_ANEXO	CD_CONCESSAO	tinyint	1	3	0	NO	NO						
COL	dbo	GESTAO_CONSERVA_ANEXO	CD_GESTAO_CONSERVA	int	4	10	0	NO	NO						
COL	dbo	GESTAO_CONSERVA_ANEXO	CD_GESTAO_CONSERVA_ANEXO	bigint	8	19	0	NO	YES						
COL	dbo	GESTAO_CONSERVA_ANEXO	CD_STATUS	bit	1	1	0	YES	NO						
COL	dbo	GESTAO_CONSERVA_ANEXO	CD_USUARIO	smallint	2	5	0	YES	NO						
COL	dbo	GESTAO_CONSERVA_ANEXO	DH_TIMESTAMP	datetime	8	23	3	YES	NO						
COL	dbo	GESTAO_CONSERVA_ANEXO	NOME	varchar	100	0	0	YES	NO						
COL	dbo	GESTAO_CONSERVA_ANEXO	NOME_ANEXO	varchar	50	0	0	YES	NO						
COL	dbo	GESTAO_CONSERVA_ANEXO	PATH_ANEXO	varchar	100	0	0	YES	NO						
COL	dbo	GESTAO_CONSERVA_ANEXO	TAMANHO	varchar	50	0	0	YES	NO						
COL	dbo	GESTAO_CONSERVA_ANEXO	URL_ANEXO	varchar	100	0	0	YES	NO						
IDX	dbo	GESTAO_CONSERVA_ANEXO	CD_GESTAO_CONSERVA_ANEXO	bigint	8	19	0	NO	NO	PK_BG_GESTAO_CONSERVA_ANEXO	CLUSTERED	1	NO	YES	YES
COL	dbo	GESTAO_CONSERVA_HISTORICO	AREA_TOTAL	decimal	5	5	2	YES	NO						
COL	dbo	GESTAO_CONSERVA_HISTORICO	CD_ACAO_CONSERVACAO	int	4	10	0	YES	NO						
COL	dbo	GESTAO_CONSERVA_HISTORICO	CD_CONCESSAO	tinyint	1	3	0	NO	NO						
COL	dbo	GESTAO_CONSERVA_HISTORICO	CD_CONSERVA	bigint	8	19	0	NO	NO						
COL	dbo	GESTAO_CONSERVA_HISTORICO	CD_CONTRATO	int	4	10	0	YES	NO						
COL	dbo	GESTAO_CONSERVA_HISTORICO	CD_ELEMENTO_CONSERVA	int	4	10	0	YES	NO						
COL	dbo	GESTAO_CONSERVA_HISTORICO	CD_EMPRESA	int	4	10	0	YES	NO						
COL	dbo	GESTAO_CONSERVA_HISTORICO	CD_EQUIPE	smallint	2	5	0	YES	NO						
COL	dbo	GESTAO_CONSERVA_HISTORICO	CD_GRUPO_CONSERVA	int	4	10	0	YES	NO						
COL	dbo	GESTAO_CONSERVA_HISTORICO	CD_LOCAL_CONSERVA	int	4	10	0	YES	NO						
COL	dbo	GESTAO_CONSERVA_HISTORICO	CD_OCORRENCIA	bigint	8	19	0	YES	NO						
COL	dbo	GESTAO_CONSERVA_HISTORICO	CD_OCORRENCIA_CONSERVACAO	int	4	10	0	YES	NO						
COL	dbo	GESTAO_CONSERVA_HISTORICO	CD_OCORRENCIA_DANO	int	4	10	0	YES	NO						
COL	dbo	GESTAO_CONSERVA_HISTORICO	CD_ORIGEM	int	4	10	0	YES	NO						
COL	dbo	GESTAO_CONSERVA_HISTORICO	CD_PATRIMONIO	int	4	10	0	YES	NO						
COL	dbo	GESTAO_CONSERVA_HISTORICO	CD_PATRIMONIO_DETALHE	int	4	10	0	YES	NO						
COL	dbo	GESTAO_CONSERVA_HISTORICO	CD_PISTA	tinyint	1	3	0	YES	NO						
COL	dbo	GESTAO_CONSERVA_HISTORICO	CD_PLANEJAMENTO_CONSERVA	int	4	10	0	YES	NO						
COL	dbo	GESTAO_CONSERVA_HISTORICO	CD_RODOVIA	smallint	2	5	0	YES	NO						
COL	dbo	GESTAO_CONSERVA_HISTORICO	CD_SENTIDO	tinyint	1	3	0	YES	NO						
COL	dbo	GESTAO_CONSERVA_HISTORICO	CD_SERVICO	int	4	10	0	YES	NO						
COL	dbo	GESTAO_CONSERVA_HISTORICO	CD_STATUS	bit	1	1	0	YES	NO						
COL	dbo	GESTAO_CONSERVA_HISTORICO	CD_STATUS_CONSERVA	tinyint	1	3	0	YES	NO						
COL	dbo	GESTAO_CONSERVA_HISTORICO	CD_SUB_ELEMENTO_CONSERVA	int	4	10	0	YES	NO						
COL	dbo	GESTAO_CONSERVA_HISTORICO	CD_SUBTIPO_CONSERVACAO	smallint	2	5	0	YES	NO						
COL	dbo	GESTAO_CONSERVA_HISTORICO	CD_TIPO_CONSERVA	int	4	10	0	YES	NO						
COL	dbo	GESTAO_CONSERVA_HISTORICO	CD_TIPO_CONSERVACAO	smallint	2	5	0	YES	NO						
COL	dbo	GESTAO_CONSERVA_HISTORICO	CD_USUARIO	smallint	2	5	0	YES	NO						
COL	dbo	GESTAO_CONSERVA_HISTORICO	DATA_MARCO_FATAL	datetime	8	23	3	YES	NO						
COL	dbo	GESTAO_CONSERVA_HISTORICO	DH_CONCLUSAO_CONSERVA	datetime	8	23	3	YES	NO						
COL	dbo	GESTAO_CONSERVA_HISTORICO	DH_CONSERVACAO	datetime	8	23	3	YES	NO						
COL	dbo	GESTAO_CONSERVA_HISTORICO	DH_ENCERRAMENTO	datetime	8	23	3	YES	NO						
COL	dbo	GESTAO_CONSERVA_HISTORICO	DH_FIM	datetime2	8	27	7	NO	NO						
COL	dbo	GESTAO_CONSERVA_HISTORICO	DH_INICIO	datetime2	8	27	7	NO	NO						
COL	dbo	GESTAO_CONSERVA_HISTORICO	DH_PREVISAO_FIM	datetime	8	23	3	YES	NO						
COL	dbo	GESTAO_CONSERVA_HISTORICO	DH_PREVISAO_INICIO	datetime	8	23	3	YES	NO						
COL	dbo	GESTAO_CONSERVA_HISTORICO	DH_RECEBIMENTO_TRO	datetime	8	23	3	YES	NO						
COL	dbo	GESTAO_CONSERVA_HISTORICO	DH_TIMESTAMP	datetime	8	23	3	YES	NO						
COL	dbo	GESTAO_CONSERVA_HISTORICO	DISPOSITIVO_REGULAMENTAR	varchar	100	0	0	YES	NO						
COL	dbo	GESTAO_CONSERVA_HISTORICO	JUSTIFICATIVA_CANCELAMENTO	varchar	MAX	0	0	YES	NO						
COL	dbo	GESTAO_CONSERVA_HISTORICO	KM	int	4	10	0	YES	NO						
COL	dbo	GESTAO_CONSERVA_HISTORICO	KM_METRO_FIM	decimal	5	7	3	YES	NO						
COL	dbo	GESTAO_CONSERVA_HISTORICO	KM_METRO_INICIO	decimal	5	7	3	YES	NO						
COL	dbo	GESTAO_CONSERVA_HISTORICO	LATITUDE	decimal	5	9	6	YES	NO						
COL	dbo	GESTAO_CONSERVA_HISTORICO	LONGITUDE	decimal	5	9	6	YES	NO						
COL	dbo	GESTAO_CONSERVA_HISTORICO	METRO	int	4	10	0	YES	NO						
COL	dbo	GESTAO_CONSERVA_HISTORICO	METRO_2	decimal	5	5	2	YES	NO						
COL	dbo	GESTAO_CONSERVA_HISTORICO	NUM_TRO	varchar	500	0	0	YES	NO						
COL	dbo	GESTAO_CONSERVA_HISTORICO	NUMERO_CONSERVA	varchar	100	0	0	YES	NO						
COL	dbo	GESTAO_CONSERVA_HISTORICO	OBSERVACAO	varchar	800	0	0	YES	NO						
COL	dbo	GESTAO_CONSERVA_HISTORICO	PRAZO_FATAL	datetime	8	23	3	YES	NO						
COL	dbo	GESTAO_CONSERVA_HISTORICO	PRAZO_FATAL_HORAS	int	4	10	0	YES	NO						
COL	dbo	GESTAO_CONSERVA_HISTORICO	QUANTIDADE	int	4	10	0	YES	NO						
IDX	dbo	GESTAO_CONSERVA_HISTORICO	DH_FIM	datetime2	8	27	7	NO	NO	ix_GESTAO_CONSERVA_HISTORICO	CLUSTERED	1	NO	NO	NO
IDX	dbo	GESTAO_CONSERVA_HISTORICO	DH_INICIO	datetime2	8	27	7	NO	NO	ix_GESTAO_CONSERVA_HISTORICO	CLUSTERED	2	NO	NO	NO
COL	dbo	GOLSAT	CONTEUDO	varchar	MAX	0	0	YES	NO						
COL	dbo	GOLSAT	ID	int	4	10	0	NO	YES						
COL	dbo	GOLSAT	PLACA	varchar	20	0	0	NO	NO						
IDX	dbo	GOLSAT	ID	int	4	10	0	NO	NO	PK_dbo_GOLSAT	CLUSTERED	1	NO	YES	YES
COL	dbo	GRAVIDADE	CD_GRAVIDADE	tinyint	1	3	0	NO	YES						
COL	dbo	GRAVIDADE	CD_STATUS	bit	1	1	0	NO	NO						
COL	dbo	GRAVIDADE	DH_TIMESTAMP	datetime	8	23	3	NO	NO						
COL	dbo	GRAVIDADE	GRAVIDADE	varchar	100	0	0	NO	NO						
COL	dbo	GRAVIDADE	TEMPO_NIVEL1	smallint	2	5	0	YES	NO						
COL	dbo	GRAVIDADE	TEMPO_NIVEL2	smallint	2	5	0	YES	NO						
IDX	dbo	GRAVIDADE	CD_GRAVIDADE	tinyint	1	3	0	NO	NO	PK_dbo_GRAVIDADE	CLUSTERED	1	NO	YES	YES
COL	dbo	GRAVIDADE_COR	CD_COR	smallint	2	5	0	NO	YES						
COL	dbo	GRAVIDADE_COR	COR	varchar	200	0	0	NO	NO						
COL	dbo	GRAVIDADE_COR	DH_TIMESTAMP	datetime	8	23	3	NO	NO						
IDX	dbo	GRAVIDADE_COR	CD_COR	smallint	2	5	0	NO	NO	PK_dbo_GRAVIDADE_COR	CLUSTERED	1	NO	YES	YES
COL	dbo	GRAVIDADE_OCORRENCIA	CD_GRAVIDADE	tinyint	1	3	0	NO	YES						
COL	dbo	GRAVIDADE_OCORRENCIA	CD_GRAVIDADE_COR	smallint	2	5	0	YES	NO						
COL	dbo	GRAVIDADE_OCORRENCIA	CD_STATUS	bit	1	1	0	NO	NO						
COL	dbo	GRAVIDADE_OCORRENCIA	DH_TIMESTAMP	datetime	8	23	3	NO	NO						
COL	dbo	GRAVIDADE_OCORRENCIA	GRAVIDADE	varchar	50	0	0	NO	NO						
IDX	dbo	GRAVIDADE_OCORRENCIA	CD_GRAVIDADE	tinyint	1	3	0	NO	NO	PK_dbo_GRAVIDADE_OCORRENCIA	CLUSTERED	1	NO	YES	YES
COL	dbo	GRUPO	BL_ATENDIMENTO	bit	1	1	0	NO	NO						
COL	dbo	GRUPO	BL_PODER_CONCEDENTE	bit	1	1	0	YES	NO						
COL	dbo	GRUPO	CD_CONCESSAO	tinyint	1	3	0	YES	NO						
COL	dbo	GRUPO	CD_GRUPO	smallint	2	5	0	NO	YES						
COL	dbo	GRUPO	CD_STATUS	bit	1	1	0	NO	NO						
COL	dbo	GRUPO	CD_USUARIO_MANIPULADOR	smallint	2	5	0	YES	NO						
COL	dbo	GRUPO	CODIGO	varchar	50	0	0	YES	NO						
COL	dbo	GRUPO	DH_ALTERACAO	datetime	8	23	3	YES	NO						
COL	dbo	GRUPO	DH_TIMESTAMP	datetime	8	23	3	NO	NO						
COL	dbo	GRUPO	NOME	varchar	300	0	0	NO	NO						
IDX	dbo	GRUPO	CD_GRUPO	smallint	2	5	0	NO	NO	PK_dbo_GRUPO	NONCLUSTERED	1	NO	YES	YES
COL	dbo	GRUPO_ALERTA	CD_GRUPO_ALERTA	int	4	10	0	NO	YES						
COL	dbo	GRUPO_ALERTA	CD_STATUS	bit	1	1	0	YES	NO						
COL	dbo	GRUPO_ALERTA	CD_TIPO_ALERTA	smallint	2	5	0	YES	NO						
COL	dbo	GRUPO_ALERTA	CD_USUARIO	smallint	2	5	0	YES	NO						
COL	dbo	GRUPO_ALERTA	DH_TIMESTAMP	datetime	8	23	3	YES	NO						
COL	dbo	GRUPO_ALERTA	GRUPO_ALERTA	varchar	100	0	0	YES	NO						
IDX	dbo	GRUPO_ALERTA	CD_GRUPO_ALERTA	int	4	10	0	NO	NO	PK_dbo_GRUPO_ALERTA	NONCLUSTERED	1	NO	YES	YES
COL	dbo	GRUPO_ALERTA_USUARIO	CD_GRUPO_ALERTA	int	4	10	0	YES	NO						
COL	dbo	GRUPO_ALERTA_USUARIO	CD_GRUPO_ALERTA_USUARIO	bigint	8	19	0	NO	YES						
COL	dbo	GRUPO_ALERTA_USUARIO	CD_STATUS	bit	1	1	0	YES	NO						
COL	dbo	GRUPO_ALERTA_USUARIO	CD_USUARIO	smallint	2	5	0	YES	NO						
COL	dbo	GRUPO_ALERTA_USUARIO	CD_USUARIO_MANIPULADOR	smallint	2	5	0	YES	NO						
COL	dbo	GRUPO_ALERTA_USUARIO	DH_TIMESTAMP	datetime	8	23	3	YES	NO						
IDX	dbo	GRUPO_ALERTA_USUARIO	CD_GRUPO_ALERTA_USUARIO	bigint	8	19	0	NO	NO	PK_BG_GRUPO_ALERTA_USUARIO	CLUSTERED	1	NO	YES	YES
COL	dbo	GRUPO_CONSERVACAO	CD_GRUPO_CONSERVACAO	int	4	10	0	NO	YES						
COL	dbo	GRUPO_CONSERVACAO	CD_STATUS	bit	1	1	0	YES	NO						
COL	dbo	GRUPO_CONSERVACAO	DH_TIMESTAMP	datetime	8	23	3	YES	NO						
COL	dbo	GRUPO_CONSERVACAO	GRUPO_CONSERVACAO	varchar	MAX	0	0	YES	NO						
IDX	dbo	GRUPO_CONSERVACAO	CD_GRUPO_CONSERVACAO	int	4	10	0	NO	NO	PK_dbo_GRUPO_CONSERVACAO	NONCLUSTERED	1	NO	YES	YES
COL	dbo	GRUPO_INSUMOS	CD_GRUPO	int	4	10	0	NO	YES						
COL	dbo	GRUPO_INSUMOS	CD_STATUS	bit	1	1	0	YES	NO						
COL	dbo	GRUPO_INSUMOS	DESCRICAO	varchar	100	0	0	YES	NO						
COL	dbo	GRUPO_INSUMOS	DH_TIMESTAMP	datetime	8	23	3	YES	NO						
IDX	dbo	GRUPO_INSUMOS	CD_GRUPO	int	4	10	0	NO	NO	PK_dbo_GRUPO_INSUMOS	CLUSTERED	1	NO	YES	YES
COL	dbo	GRUPO_LOCAL_CONSERVACAO	CD_GRUPO_CONSERVACAO	int	4	10	0	YES	NO						
COL	dbo	GRUPO_LOCAL_CONSERVACAO	CD_GRUPO_LOCAL_CONSERVACAO	int	4	10	0	NO	YES						
COL	dbo	GRUPO_LOCAL_CONSERVACAO	CD_LOCAL_CONSERVACAO	int	4	10	0	YES	NO						
COL	dbo	GRUPO_LOCAL_CONSERVACAO	CD_STATUS	bit	1	1	0	YES	NO						
COL	dbo	GRUPO_LOCAL_CONSERVACAO	DH_TIMESTAMP	datetime	8	23	3	YES	NO						
IDX	dbo	GRUPO_LOCAL_CONSERVACAO	CD_GRUPO_LOCAL_CONSERVACAO	int	4	10	0	NO	NO	PK_dbo_GRUPO_LOCAL_CONSERVACAO	NONCLUSTERED	1	NO	YES	YES
COL	dbo	GRUPO_RAMAL	CD_CONCESSAO	int	4	10	0	NO	NO						
COL	dbo	GRUPO_RAMAL	CD_GRUPO_RAMAL	int	4	10	0	NO	YES						
COL	dbo	GRUPO_RAMAL	CD_STATUS	bit	1	1	0	YES	NO						
COL	dbo	GRUPO_RAMAL	DESCRICAO	varchar	100	0	0	YES	NO						
COL	dbo	GRUPO_RAMAL	GRUPO	varchar	10	0	0	YES	NO						
IDX	dbo	GRUPO_RAMAL	CD_GRUPO_RAMAL	int	4	10	0	NO	NO	PK_dbo_GRUPO_RAMAL	NONCLUSTERED	1	NO	YES	YES
IDX	dbo	GRUPO_RAMAL	CD_CONCESSAO	int	4	10	0	NO	NO	UQ_dbo_GRUPO_RAMAL_LEGACY_TENANT_KEY	NONCLUSTERED	1	NO	NO	YES
IDX	dbo	GRUPO_RAMAL	CD_GRUPO_RAMAL	int	4	10	0	NO	NO	UQ_dbo_GRUPO_RAMAL_LEGACY_TENANT_KEY	NONCLUSTERED	2	NO	NO	YES
COL	dbo	GRUPO_RELATORIO	CD_GRUPO	smallint	2	5	0	NO	NO						
COL	dbo	GRUPO_RELATORIO	CD_GRUPO_RELATORIO	int	4	10	0	NO	YES						
COL	dbo	GRUPO_RELATORIO	CD_RELATORIO	smallint	2	5	0	NO	NO						
COL	dbo	GRUPO_RELATORIO	CD_STATUS	bit	1	1	0	NO	NO						
COL	dbo	GRUPO_RELATORIO	CD_USUARIO_MANIPULADOR	smallint	2	5	0	NO	NO						
COL	dbo	GRUPO_RELATORIO	DH_TIMESTAMP	datetime	8	23	3	NO	NO						
IDX	dbo	GRUPO_RELATORIO	CD_GRUPO_RELATORIO	int	4	10	0	NO	NO	PK_dbo_GRUPO_RELATORIO	CLUSTERED	1	NO	YES	YES
COL	dbo	GRUPO_RESPOSTA_PADRAO	CD_GRUPO_RESPOSTA_PADRAO	int	4	10	0	NO	YES						
COL	dbo	GRUPO_RESPOSTA_PADRAO	CD_STATUS	bit	1	1	0	YES	NO						
COL	dbo	GRUPO_RESPOSTA_PADRAO	DH_TIMESTAMP	datetime	8	23	3	YES	NO						
COL	dbo	GRUPO_RESPOSTA_PADRAO	GRUPO_RESPOSTA	varchar	200	0	0	YES	NO						
IDX	dbo	GRUPO_RESPOSTA_PADRAO	CD_GRUPO_RESPOSTA_PADRAO	int	4	10	0	NO	NO	PK_dbo_GRUPO_RESPOSTA_PADRAO	NONCLUSTERED	1	NO	YES	YES
COL	dbo	GRUPO_TIPO_ALERTA	CD_GRUPO_ALERTA	int	4	10	0	YES	NO						
COL	dbo	GRUPO_TIPO_ALERTA	CD_GRUPO_TIPO_ALERTA	bigint	8	19	0	NO	YES						
COL	dbo	GRUPO_TIPO_ALERTA	CD_STATUS	bit	1	1	0	YES	NO						
COL	dbo	GRUPO_TIPO_ALERTA	CD_TIPO_ALERTA	smallint	2	5	0	YES	NO						
COL	dbo	GRUPO_TIPO_ALERTA	CD_USUARIO_MANIPULADOR	smallint	2	5	0	YES	NO						
COL	dbo	GRUPO_TIPO_ALERTA	DH_TIMESTAMP	datetime	8	23	3	YES	NO						
IDX	dbo	GRUPO_TIPO_ALERTA	CD_GRUPO_TIPO_ALERTA	bigint	8	19	0	NO	NO	PK_BG_GRUPO_TIPO_ALERTA	CLUSTERED	1	NO	YES	YES
COL	dbo	GRUPO_TIPO_ATENDIMENTO_RECURSO	CD_GRUPO_TIPO_ATENDIMENTO_RECURSO	int	4	10	0	NO	YES						
COL	dbo	GRUPO_TIPO_ATENDIMENTO_RECURSO	DESCRICAO	varchar	255	0	0	YES	NO						
COL	dbo	GRUPO_TIPO_ATENDIMENTO_RECURSO	NOME	varchar	100	0	0	NO	NO						
IDX	dbo	GRUPO_TIPO_ATENDIMENTO_RECURSO	CD_GRUPO_TIPO_ATENDIMENTO_RECURSO	int	4	10	0	NO	NO	PK_GRUPO_TIPO_ATENDIMENTO_RECURSO	CLUSTERED	1	NO	YES	YES
COL	dbo	GRUPO_TIPO_OCORRENCIA	BL_ACIDENTES	bit	1	1	0	NO	NO						
COL	dbo	GRUPO_TIPO_OCORRENCIA	CD_GRUPO_TIPO_OCORRENCIA	int	4	10	0	NO	YES						
COL	dbo	GRUPO_TIPO_OCORRENCIA	CD_STATUS	bit	1	1	0	NO	NO						
