RecordType	TableSchema	TableName	ColumnName	Type	Length	Prec	Scale	Nullable	IsIdentity	IndexName	IndexType	KeyOrdinal	IsIncluded	IsPrimaryKey	IsUnique
IDX	dbo	BOLETIM_TRANSITO_IMAGEM	CD_BOLETIM_TRANSITO_IMAGEM	int	4	10	0	NO	NO	PK_dbo_BOLETIM_TRANSITO_IMAGEM	CLUSTERED	1	NO	YES	YES
COL	dbo	BOLETIM_TRANSITO_RODOVIA	CD_AGENCIA	int	4	10	0	YES	NO						
COL	dbo	BOLETIM_TRANSITO_RODOVIA	CD_BOLETIM_TRANSITO	int	4	10	0	YES	NO						
COL	dbo	BOLETIM_TRANSITO_RODOVIA	CD_BOLETIM_TRANSITO_RODOVIA	int	4	10	0	NO	YES						
COL	dbo	BOLETIM_TRANSITO_RODOVIA	CD_CLIMA	int	4	10	0	YES	NO						
COL	dbo	BOLETIM_TRANSITO_RODOVIA	CD_CONCESSAO	int	4	10	0	NO	NO						
COL	dbo	BOLETIM_TRANSITO_RODOVIA	CD_RODOVIA	int	4	10	0	YES	NO						
COL	dbo	BOLETIM_TRANSITO_RODOVIA	CD_SENTIDO	int	4	10	0	YES	NO						
COL	dbo	BOLETIM_TRANSITO_RODOVIA	CD_STATUS	bit	1	1	0	NO	NO						
COL	dbo	BOLETIM_TRANSITO_RODOVIA	CD_USUARIO_CRIACAO	int	4	10	0	NO	NO						
COL	dbo	BOLETIM_TRANSITO_RODOVIA	DATA_ALTERACAO	datetime	8	23	3	YES	NO						
COL	dbo	BOLETIM_TRANSITO_RODOVIA	DATA_CRIACAO	datetime	8	23	3	NO	NO						
COL	dbo	BOLETIM_TRANSITO_RODOVIA	DATA_INICIO	datetime	8	23	3	NO	NO						
COL	dbo	BOLETIM_TRANSITO_RODOVIA	INFORMACAO_RODOVIA	varchar	200	0	0	YES	NO						
COL	dbo	BOLETIM_TRANSITO_RODOVIA	KM_METRO_FIM	decimal	9	18	3	YES	NO						
COL	dbo	BOLETIM_TRANSITO_RODOVIA	KM_METRO_INICIO	decimal	9	18	3	YES	NO						
IDX	dbo	BOLETIM_TRANSITO_RODOVIA	CD_CONCESSAO	int	4	10	0	NO	NO	IX_BOLETIM_TRANSITO_RODOVIA_TENANT_AGENCIA	NONCLUSTERED	1	NO	NO	NO
IDX	dbo	BOLETIM_TRANSITO_RODOVIA	CD_AGENCIA	int	4	10	0	YES	NO	IX_BOLETIM_TRANSITO_RODOVIA_TENANT_AGENCIA	NONCLUSTERED	2	NO	NO	NO
IDX	dbo	BOLETIM_TRANSITO_RODOVIA	CD_BOLETIM_TRANSITO_RODOVIA	int	4	10	0	NO	NO	PK_dbo_BOLETIM_TRANSITO_RODOVIA	CLUSTERED	1	NO	YES	YES
COL	dbo	CADEIRINHA	CD_AGENCIA	int	4	10	0	YES	NO						
COL	dbo	CADEIRINHA	CD_CADEIRINHA	int	4	10	0	NO	YES						
COL	dbo	CADEIRINHA	CD_CONCESSAO	int	4	10	0	NO	NO						
COL	dbo	CADEIRINHA	CD_STATUS	bit	1	1	0	YES	NO						
COL	dbo	CADEIRINHA	DH_TIMESTAMP	datetime	8	23	3	YES	NO						
COL	dbo	CADEIRINHA	NOME	varchar	500	0	0	YES	NO						
IDX	dbo	CADEIRINHA	CD_CONCESSAO	int	4	10	0	NO	NO	IX_CADEIRINHA_TENANT_AGENCIA	NONCLUSTERED	1	NO	NO	NO
IDX	dbo	CADEIRINHA	CD_AGENCIA	int	4	10	0	YES	NO	IX_CADEIRINHA_TENANT_AGENCIA	NONCLUSTERED	2	NO	NO	NO
IDX	dbo	CADEIRINHA	CD_CADEIRINHA	int	4	10	0	NO	NO	PK_dbo_CADEIRINHA	CLUSTERED	1	NO	YES	YES
COL	dbo	CALENDARIO	BL_FERIADO	bit	1	1	0	YES	NO						
COL	dbo	CALENDARIO	BL_UTIL	bit	1	1	0	YES	NO						
COL	dbo	CALENDARIO	CD_AGENCIA	int	4	10	0	YES	NO						
COL	dbo	CALENDARIO	CD_CALENDARIO	int	4	10	0	NO	YES						
COL	dbo	CALENDARIO	CD_CONCESSAO	int	4	10	0	NO	NO						
COL	dbo	CALENDARIO	CD_STATUS	bit	1	1	0	YES	NO						
COL	dbo	CALENDARIO	DATA	smalldatetime	4	16	0	YES	NO						
COL	dbo	CALENDARIO	DH_TIMESTAMP	datetime	8	23	3	YES	NO						
IDX	dbo	CALENDARIO	CD_CONCESSAO	int	4	10	0	NO	NO	IX_CALENDARIO_TENANT_AGENCIA	NONCLUSTERED	1	NO	NO	NO
IDX	dbo	CALENDARIO	CD_AGENCIA	int	4	10	0	YES	NO	IX_CALENDARIO_TENANT_AGENCIA	NONCLUSTERED	2	NO	NO	NO
IDX	dbo	CALENDARIO	CD_CALENDARIO	int	4	10	0	NO	NO	PK_dbo_CALENDARIO	CLUSTERED	1	NO	YES	YES
COL	dbo	CAMPOS_CONCESSAO	BL_DESABILITAR	bit	1	1	0	YES	NO						
COL	dbo	CAMPOS_CONCESSAO	BL_EXIBIR	bit	1	1	0	YES	NO						
COL	dbo	CAMPOS_CONCESSAO	BL_OBRIGATORIO	bit	1	1	0	YES	NO						
COL	dbo	CAMPOS_CONCESSAO	CD_AGENCIA	int	4	10	0	YES	NO						
COL	dbo	CAMPOS_CONCESSAO	CD_CAMPOS_CONCESSAO	int	4	10	0	NO	YES						
COL	dbo	CAMPOS_CONCESSAO	CD_CONCESSAO	int	4	10	0	NO	NO						
COL	dbo	CAMPOS_CONCESSAO	CD_MODULO	int	4	10	0	NO	NO						
COL	dbo	CAMPOS_CONCESSAO	CD_STATUS	bit	1	1	0	YES	NO						
COL	dbo	CAMPOS_CONCESSAO	COLUNA_BANCO	varchar	100	0	0	YES	NO						
COL	dbo	CAMPOS_CONCESSAO	COLUNA_BOOTSTRAP	varchar	20	0	0	YES	NO						
COL	dbo	CAMPOS_CONCESSAO	DH_TIMESTAMP	datetime	8	23	3	YES	NO						
COL	dbo	CAMPOS_CONCESSAO	ELEMENTO	varchar	50	0	0	YES	NO						
COL	dbo	CAMPOS_CONCESSAO	ID_CAMPOS_CONCESSAO_PK	int	4	10	0	NO	NO						
COL	dbo	CAMPOS_CONCESSAO	LABEL	varchar	200	0	0	YES	NO						
COL	dbo	CAMPOS_CONCESSAO	ORDENACAO	int	4	10	0	YES	NO						
COL	dbo	CAMPOS_CONCESSAO	PAGINA	varchar	200	0	0	YES	NO						
COL	dbo	CAMPOS_CONCESSAO	PROPRIEDADE	varchar	200	0	0	YES	NO						
COL	dbo	CAMPOS_CONCESSAO	SCRIPTS_CONCESSAO	varchar	200	0	0	YES	NO						
COL	dbo	CAMPOS_CONCESSAO	SELETOR	varchar	200	0	0	YES	NO						
COL	dbo	CAMPOS_CONCESSAO	TIPO	varchar	50	0	0	YES	NO						
IDX	dbo	CAMPOS_CONCESSAO	CD_CONCESSAO	int	4	10	0	NO	NO	IX_CAMPOS_CONCESSAO_TENANT_AGENCIA	NONCLUSTERED	1	NO	NO	NO
IDX	dbo	CAMPOS_CONCESSAO	CD_AGENCIA	int	4	10	0	YES	NO	IX_CAMPOS_CONCESSAO_TENANT_AGENCIA	NONCLUSTERED	2	NO	NO	NO
IDX	dbo	CAMPOS_CONCESSAO	ID_CAMPOS_CONCESSAO_PK	int	4	10	0	NO	NO	PK_dbo_CAMPOS_CONCESSAO	CLUSTERED	1	NO	YES	YES
IDX	dbo	CAMPOS_CONCESSAO	CD_CONCESSAO	int	4	10	0	NO	NO	UQ_dbo_CAMPOS_CONCESSAO_LEGACY_TENANT_KEY	NONCLUSTERED	1	NO	NO	YES
IDX	dbo	CAMPOS_CONCESSAO	CD_CAMPOS_CONCESSAO	int	4	10	0	NO	NO	UQ_dbo_CAMPOS_CONCESSAO_LEGACY_TENANT_KEY	NONCLUSTERED	2	NO	NO	YES
COL	dbo	CAPACETE	CD_AGENCIA	int	4	10	0	YES	NO						
COL	dbo	CAPACETE	CD_CAPACETE	int	4	10	0	NO	YES						
COL	dbo	CAPACETE	CD_CONCESSAO	int	4	10	0	NO	NO						
COL	dbo	CAPACETE	CD_STATUS	bit	1	1	0	YES	NO						
COL	dbo	CAPACETE	DH_TIMESTAMP	datetime	8	23	3	YES	NO						
COL	dbo	CAPACETE	NOME	varchar	500	0	0	YES	NO						
IDX	dbo	CAPACETE	CD_CONCESSAO	int	4	10	0	NO	NO	IX_CAPACETE_TENANT_AGENCIA	NONCLUSTERED	1	NO	NO	NO
IDX	dbo	CAPACETE	CD_AGENCIA	int	4	10	0	YES	NO	IX_CAPACETE_TENANT_AGENCIA	NONCLUSTERED	2	NO	NO	NO
IDX	dbo	CAPACETE	CD_CAPACETE	int	4	10	0	NO	NO	PK_dbo_CAPACETE	CLUSTERED	1	NO	YES	YES
COL	dbo	CARACTERISTICA_ENTORNO	CARACTERISTICA_ENTORNO	varchar	500	0	0	YES	NO						
COL	dbo	CARACTERISTICA_ENTORNO	CD_AGENCIA	int	4	10	0	YES	NO						
COL	dbo	CARACTERISTICA_ENTORNO	CD_CARACTERISTICA_ENTORNO	int	4	10	0	NO	YES						
COL	dbo	CARACTERISTICA_ENTORNO	CD_CONCESSAO	int	4	10	0	NO	NO						
COL	dbo	CARACTERISTICA_ENTORNO	CD_STATUS	bit	1	1	0	YES	NO						
COL	dbo	CARACTERISTICA_ENTORNO	DH_TIMESTAMP	datetime	8	23	3	YES	NO						
IDX	dbo	CARACTERISTICA_ENTORNO	CD_CONCESSAO	int	4	10	0	NO	NO	IX_CARACTERISTICA_ENTORNO_TENANT_AGENCIA	NONCLUSTERED	1	NO	NO	NO
IDX	dbo	CARACTERISTICA_ENTORNO	CD_AGENCIA	int	4	10	0	YES	NO	IX_CARACTERISTICA_ENTORNO_TENANT_AGENCIA	NONCLUSTERED	2	NO	NO	NO
IDX	dbo	CARACTERISTICA_ENTORNO	CD_CARACTERISTICA_ENTORNO	int	4	10	0	NO	NO	PK_dbo_CARACTERISTICA_ENTORNO	CLUSTERED	1	NO	YES	YES
COL	dbo	CARACTERISTICA_TRECHO	CD_AGENCIA	int	4	10	0	YES	NO						
COL	dbo	CARACTERISTICA_TRECHO	CD_CARACTERISTICA_TRECHO	int	4	10	0	NO	YES						
COL	dbo	CARACTERISTICA_TRECHO	CD_CONCESSAO	int	4	10	0	NO	NO						
COL	dbo	CARACTERISTICA_TRECHO	CD_STATUS	bit	1	1	0	YES	NO						
COL	dbo	CARACTERISTICA_TRECHO	DH_TIMESTAMP	datetime	8	23	3	YES	NO						
COL	dbo	CARACTERISTICA_TRECHO	NOME	varchar	100	0	0	NO	NO						
IDX	dbo	CARACTERISTICA_TRECHO	CD_CONCESSAO	int	4	10	0	NO	NO	IX_CARACTERISTICA_TRECHO_TENANT_AGENCIA	NONCLUSTERED	1	NO	NO	NO
IDX	dbo	CARACTERISTICA_TRECHO	CD_AGENCIA	int	4	10	0	YES	NO	IX_CARACTERISTICA_TRECHO_TENANT_AGENCIA	NONCLUSTERED	2	NO	NO	NO
IDX	dbo	CARACTERISTICA_TRECHO	CD_CARACTERISTICA_TRECHO	int	4	10	0	NO	NO	PK_dbo_CARACTERISTICA_TRECHO	CLUSTERED	1	NO	YES	YES
COL	dbo	CARACTERISTICA_VIA	CARACTERISTICA_VIA	varchar	500	0	0	YES	NO						
COL	dbo	CARACTERISTICA_VIA	CD_AGENCIA	int	4	10	0	YES	NO						
COL	dbo	CARACTERISTICA_VIA	CD_CARACTERISTICA_VIA	int	4	10	0	NO	YES						
COL	dbo	CARACTERISTICA_VIA	CD_CONCESSAO	int	4	10	0	NO	NO						
COL	dbo	CARACTERISTICA_VIA	CD_STATUS	bit	1	1	0	YES	NO						
COL	dbo	CARACTERISTICA_VIA	DH_TIMESTAMP	datetime	8	23	3	YES	NO						
IDX	dbo	CARACTERISTICA_VIA	CD_CONCESSAO	int	4	10	0	NO	NO	IX_CARACTERISTICA_VIA_TENANT_AGENCIA	NONCLUSTERED	1	NO	NO	NO
IDX	dbo	CARACTERISTICA_VIA	CD_AGENCIA	int	4	10	0	YES	NO	IX_CARACTERISTICA_VIA_TENANT_AGENCIA	NONCLUSTERED	2	NO	NO	NO
IDX	dbo	CARACTERISTICA_VIA	CD_CARACTERISTICA_VIA	int	4	10	0	NO	NO	PK_dbo_CARACTERISTICA_VIA	CLUSTERED	1	NO	YES	YES
COL	dbo	CARGA_ESPECIAL	CD_AGENCIA	int	4	10	0	YES	NO						
COL	dbo	CARGA_ESPECIAL	CD_CARGA_ESPECIAL	int	4	10	0	NO	YES						
COL	dbo	CARGA_ESPECIAL	CD_CONCESSAO	int	4	10	0	NO	NO						
COL	dbo	CARGA_ESPECIAL	CD_STATUS	int	4	10	0	YES	NO						
COL	dbo	CARGA_ESPECIAL	CD_USUARIO	int	4	10	0	YES	NO						
COL	dbo	CARGA_ESPECIAL	DH_AUTORIZACAO	datetime	8	23	3	YES	NO						
COL	dbo	CARGA_ESPECIAL	DH_CANCELAMENTO	datetime	8	23	3	YES	NO						
COL	dbo	CARGA_ESPECIAL	DH_ENCERRAMENTO	datetime	8	23	3	YES	NO						
COL	dbo	CARGA_ESPECIAL	DH_FIM	datetime2	8	27	7	NO	NO						
COL	dbo	CARGA_ESPECIAL	DH_INICIO	datetime2	8	27	7	NO	NO						
COL	dbo	CARGA_ESPECIAL	DH_TIMESTAMP	datetime	8	23	3	YES	NO						
COL	dbo	CARGA_ESPECIAL	NUMERO_AET	bigint	8	19	0	NO	NO						
COL	dbo	CARGA_ESPECIAL	NUMERO_CE	int	4	10	0	NO	NO						
COL	dbo	CARGA_ESPECIAL	PROPRIEDADES	varchar	MAX	0	0	YES	NO						
IDX	dbo	CARGA_ESPECIAL	CD_CONCESSAO	int	4	10	0	NO	NO	IX_CARGA_ESPECIAL_TENANT_AGENCIA	NONCLUSTERED	1	NO	NO	NO
IDX	dbo	CARGA_ESPECIAL	CD_AGENCIA	int	4	10	0	YES	NO	IX_CARGA_ESPECIAL_TENANT_AGENCIA	NONCLUSTERED	2	NO	NO	NO
IDX	dbo	CARGA_ESPECIAL	CD_CARGA_ESPECIAL	int	4	10	0	NO	NO	PK_dbo_CARGA_ESPECIAL	CLUSTERED	1	NO	YES	YES
COL	dbo	CARGA_ESPECIAL_HISTORICO	CD_AGENCIA	nvarchar	32	0	0	YES	NO						
COL	dbo	CARGA_ESPECIAL_HISTORICO	CD_CARGA_ESPECIAL	int	4	10	0	NO	NO						
COL	dbo	CARGA_ESPECIAL_HISTORICO	CD_CONCESSAO	nvarchar	64	0	0	NO	NO						
COL	dbo	CARGA_ESPECIAL_HISTORICO	CD_STATUS	int	4	10	0	YES	NO						
COL	dbo	CARGA_ESPECIAL_HISTORICO	CD_USUARIO	int	4	10	0	YES	NO						
COL	dbo	CARGA_ESPECIAL_HISTORICO	DH_AUTORIZACAO	datetime	8	23	3	YES	NO						
COL	dbo	CARGA_ESPECIAL_HISTORICO	DH_CANCELAMENTO	datetime	8	23	3	YES	NO						
COL	dbo	CARGA_ESPECIAL_HISTORICO	DH_ENCERRAMENTO	datetime	8	23	3	YES	NO						
COL	dbo	CARGA_ESPECIAL_HISTORICO	DH_FIM	datetime2	8	27	7	NO	NO						
COL	dbo	CARGA_ESPECIAL_HISTORICO	DH_INICIO	datetime2	8	27	7	NO	NO						
COL	dbo	CARGA_ESPECIAL_HISTORICO	DH_TIMESTAMP	datetime	8	23	3	YES	NO						
COL	dbo	CARGA_ESPECIAL_HISTORICO	NUMERO_AET	bigint	8	19	0	NO	NO						
COL	dbo	CARGA_ESPECIAL_HISTORICO	NUMERO_CE	int	4	10	0	NO	NO						
COL	dbo	CARGA_ESPECIAL_HISTORICO	PROPRIEDADES	varchar	MAX	0	0	YES	NO						
IDX	dbo	CARGA_ESPECIAL_HISTORICO	CD_CONCESSAO	nvarchar	64	0	0	NO	NO	IX_CARGA_ESPECIAL_HISTORICO_TENANT	NONCLUSTERED	1	NO	NO	NO
IDX	dbo	CARGA_ESPECIAL_HISTORICO	CD_CONCESSAO	nvarchar	64	0	0	NO	NO	IX_CARGA_ESPECIAL_HISTORICO_TENANT_AGENCIA	NONCLUSTERED	1	NO	NO	NO
IDX	dbo	CARGA_ESPECIAL_HISTORICO	CD_AGENCIA	nvarchar	32	0	0	YES	NO	IX_CARGA_ESPECIAL_HISTORICO_TENANT_AGENCIA	NONCLUSTERED	2	NO	NO	NO
COL	dbo	CASO_CLINICO	CD_AGENCIA	int	4	10	0	YES	NO						
COL	dbo	CASO_CLINICO	CD_CASO_CLINICO	int	4	10	0	NO	YES						
COL	dbo	CASO_CLINICO	CD_CONCESSAO	int	4	10	0	NO	NO						
COL	dbo	CASO_CLINICO	CD_STATUS	bit	1	1	0	YES	NO						
COL	dbo	CASO_CLINICO	DH_TIMESTAMP	datetime	8	23	3	YES	NO						
COL	dbo	CASO_CLINICO	NOME	varchar	1000	0	0	YES	NO						
IDX	dbo	CASO_CLINICO	CD_CONCESSAO	int	4	10	0	NO	NO	IX_CASO_CLINICO_TENANT_AGENCIA	NONCLUSTERED	1	NO	NO	NO
IDX	dbo	CASO_CLINICO	CD_AGENCIA	int	4	10	0	YES	NO	IX_CASO_CLINICO_TENANT_AGENCIA	NONCLUSTERED	2	NO	NO	NO
IDX	dbo	CASO_CLINICO	CD_CASO_CLINICO	int	4	10	0	NO	NO	PK_dbo_CASO_CLINICO	CLUSTERED	1	NO	YES	YES
COL	dbo	CATEGORIA_MENSAGEM	CD_AGENCIA	int	4	10	0	YES	NO						
COL	dbo	CATEGORIA_MENSAGEM	CD_CATEGORIA_MENSAGEM	int	4	10	0	NO	YES						
COL	dbo	CATEGORIA_MENSAGEM	CD_CONCESSAO	int	4	10	0	NO	NO						
COL	dbo	CATEGORIA_MENSAGEM	CD_STATUS	bit	1	1	0	YES	NO						
COL	dbo	CATEGORIA_MENSAGEM	DH_TIMESTAMP	datetime	8	23	3	YES	NO						
COL	dbo	CATEGORIA_MENSAGEM	NOME	varchar	100	0	0	NO	NO						
IDX	dbo	CATEGORIA_MENSAGEM	CD_CONCESSAO	int	4	10	0	NO	NO	IX_CATEGORIA_MENSAGEM_TENANT_AGENCIA	NONCLUSTERED	1	NO	NO	NO
IDX	dbo	CATEGORIA_MENSAGEM	CD_AGENCIA	int	4	10	0	YES	NO	IX_CATEGORIA_MENSAGEM_TENANT_AGENCIA	NONCLUSTERED	2	NO	NO	NO
IDX	dbo	CATEGORIA_MENSAGEM	CD_CATEGORIA_MENSAGEM	int	4	10	0	NO	NO	PK_dbo_CATEGORIA_MENSAGEM	CLUSTERED	1	NO	YES	YES
COL	dbo	CATEGORIA_PISTA	CD_AGENCIA	int	4	10	0	YES	NO						
COL	dbo	CATEGORIA_PISTA	CD_CATEGORIA_PISTA	int	4	10	0	NO	YES						
COL	dbo	CATEGORIA_PISTA	CD_CONCESSAO	int	4	10	0	NO	NO						
COL	dbo	CATEGORIA_PISTA	CD_STATUS	bit	1	1	0	YES	NO						
COL	dbo	CATEGORIA_PISTA	DESCRICAO	varchar	1000	0	0	YES	NO						
COL	dbo	CATEGORIA_PISTA	DH_TIMESTAMP	datetime	8	23	3	YES	NO						
COL	dbo	CATEGORIA_PISTA	SIGLA	varchar	10	0	0	YES	NO						
IDX	dbo	CATEGORIA_PISTA	CD_CONCESSAO	int	4	10	0	NO	NO	IX_CATEGORIA_PISTA_TENANT_AGENCIA	NONCLUSTERED	1	NO	NO	NO
IDX	dbo	CATEGORIA_PISTA	CD_AGENCIA	int	4	10	0	YES	NO	IX_CATEGORIA_PISTA_TENANT_AGENCIA	NONCLUSTERED	2	NO	NO	NO
IDX	dbo	CATEGORIA_PISTA	CD_CATEGORIA_PISTA	int	4	10	0	NO	NO	PK_dbo_CATEGORIA_PISTA	CLUSTERED	1	NO	YES	YES
COL	dbo	CATEGORIA_VEICULO	CD_AGENCIA	int	4	10	0	YES	NO						
COL	dbo	CATEGORIA_VEICULO	CD_CATEGORIA_VEICULO	int	4	10	0	NO	YES						
COL	dbo	CATEGORIA_VEICULO	CD_CONCESSAO	int	4	10	0	NO	NO						
COL	dbo	CATEGORIA_VEICULO	CD_STATUS	bit	1	1	0	YES	NO						
COL	dbo	CATEGORIA_VEICULO	DESCRICAO	varchar	20	0	0	YES	NO						
COL	dbo	CATEGORIA_VEICULO	DH_TIMESTAMP	datetime	8	23	3	YES	NO						
COL	dbo	CATEGORIA_VEICULO	ID_CATEGORIA_VEICULO_PK	int	4	10	0	NO	NO						
IDX	dbo	CATEGORIA_VEICULO	CD_CONCESSAO	int	4	10	0	NO	NO	IX_CATEGORIA_VEICULO_TENANT_AGENCIA	NONCLUSTERED	1	NO	NO	NO
IDX	dbo	CATEGORIA_VEICULO	CD_AGENCIA	int	4	10	0	YES	NO	IX_CATEGORIA_VEICULO_TENANT_AGENCIA	NONCLUSTERED	2	NO	NO	NO
IDX	dbo	CATEGORIA_VEICULO	ID_CATEGORIA_VEICULO_PK	int	4	10	0	NO	NO	PK_dbo_CATEGORIA_VEICULO	CLUSTERED	1	NO	YES	YES
IDX	dbo	CATEGORIA_VEICULO	CD_CONCESSAO	int	4	10	0	NO	NO	UQ_dbo_CATEGORIA_VEICULO_LEGACY_TENANT_KEY	NONCLUSTERED	1	NO	NO	YES
IDX	dbo	CATEGORIA_VEICULO	CD_CATEGORIA_VEICULO	int	4	10	0	NO	NO	UQ_dbo_CATEGORIA_VEICULO_LEGACY_TENANT_KEY	NONCLUSTERED	2	NO	NO	YES
COL	dbo	CAU_EMPRESA	BAIRRO	varchar	50	0	0	YES	NO						
COL	dbo	CAU_EMPRESA	CD_AGENCIA	int	4	10	0	YES	NO						
COL	dbo	CAU_EMPRESA	CD_CAU_EMPRESA	int	4	10	0	NO	YES						
COL	dbo	CAU_EMPRESA	CD_CONCESSAO	int	4	10	0	NO	NO						
COL	dbo	CAU_EMPRESA	CD_MUNICIPIO	int	4	10	0	YES	NO						
COL	dbo	CAU_EMPRESA	CD_STATUS	bit	1	1	0	YES	NO						
COL	dbo	CAU_EMPRESA	CD_TIPO_EMPRESA	int	4	10	0	YES	NO						
COL	dbo	CAU_EMPRESA	CD_UF	int	4	10	0	YES	NO						
COL	dbo	CAU_EMPRESA	CD_USUARIO	int	4	10	0	YES	NO						
COL	dbo	CAU_EMPRESA	CEP	varchar	10	0	0	YES	NO						
COL	dbo	CAU_EMPRESA	COMPLEMENTO	varchar	80	0	0	YES	NO						
COL	dbo	CAU_EMPRESA	CONTATO	varchar	80	0	0	YES	NO						
COL	dbo	CAU_EMPRESA	CPF_CNPJ	varchar	18	0	0	YES	NO						
COL	dbo	CAU_EMPRESA	DH_ALTERACAO	datetime	8	23	3	YES	NO						
COL	dbo	CAU_EMPRESA	DH_TIMESTAMP	datetime	8	23	3	YES	NO						
COL	dbo	CAU_EMPRESA	EMAIL	varchar	300	0	0	YES	NO						
COL	dbo	CAU_EMPRESA	ENDERECO	varchar	150	0	0	YES	NO						
COL	dbo	CAU_EMPRESA	NUMERO	varchar	10	0	0	YES	NO						
COL	dbo	CAU_EMPRESA	RAZAO_SOCIAL	varchar	100	0	0	YES	NO						
COL	dbo	CAU_EMPRESA	TELEFONE	varchar	15	0	0	YES	NO						
COL	dbo	CAU_EMPRESA	TELEFONE_SECUNDARIO	varchar	15	0	0	YES	NO						
IDX	dbo	CAU_EMPRESA	CD_CONCESSAO	int	4	10	0	NO	NO	IX_CAU_EMPRESA_TENANT_AGENCIA	NONCLUSTERED	1	NO	NO	NO
IDX	dbo	CAU_EMPRESA	CD_AGENCIA	int	4	10	0	YES	NO	IX_CAU_EMPRESA_TENANT_AGENCIA	NONCLUSTERED	2	NO	NO	NO
IDX	dbo	CAU_EMPRESA	CD_CAU_EMPRESA	int	4	10	0	NO	NO	PK_dbo_CAU_EMPRESA	CLUSTERED	1	NO	YES	YES
COL	dbo	CAU_USUARIO_RODOVIA	BL_CERTIFICADO_MOPPE	bit	1	1	0	YES	NO						
COL	dbo	CAU_USUARIO_RODOVIA	BL_PJ	bit	1	1	0	YES	NO						
COL	dbo	CAU_USUARIO_RODOVIA	CD_AGENCIA	int	4	10	0	YES	NO						
COL	dbo	CAU_USUARIO_RODOVIA	CD_CONCESSAO	int	4	10	0	NO	NO						
COL	dbo	CAU_USUARIO_RODOVIA	CD_MUNICIPIO	int	4	10	0	YES	NO						
COL	dbo	CAU_USUARIO_RODOVIA	CD_NACIONALIDADE	int	4	10	0	YES	NO						
COL	dbo	CAU_USUARIO_RODOVIA	CD_SEGURADORA	int	4	10	0	YES	NO						
COL	dbo	CAU_USUARIO_RODOVIA	CD_STATUS	bit	1	1	0	YES	NO						
COL	dbo	CAU_USUARIO_RODOVIA	CD_TELEFONE_PAIS	int	4	10	0	YES	NO						
COL	dbo	CAU_USUARIO_RODOVIA	CD_UF	int	4	10	0	YES	NO						
COL	dbo	CAU_USUARIO_RODOVIA	CD_USUARIO_MANIPULADOR	int	4	10	0	YES	NO						
COL	dbo	CAU_USUARIO_RODOVIA	CD_USUARIO_RODOVIA	int	4	10	0	NO	YES						
COL	dbo	CAU_USUARIO_RODOVIA	CEP	varchar	10	0	0	YES	NO						
COL	dbo	CAU_USUARIO_RODOVIA	CERTIFICADO_MOVIMENTACAO_PRODUTO_PERIGOSO	varchar	100	0	0	YES	NO						
COL	dbo	CAU_USUARIO_RODOVIA	CNH	varchar	100	0	0	YES	NO						
COL	dbo	CAU_USUARIO_RODOVIA	CNPJ_REPRESENTACAO	varchar	1000	0	0	YES	NO						
COL	dbo	CAU_USUARIO_RODOVIA	COMPLEMENTO	varchar	1000	0	0	YES	NO						
COL	dbo	CAU_USUARIO_RODOVIA	CPF	varchar	20	0	0	YES	NO						
COL	dbo	CAU_USUARIO_RODOVIA	DH_ALTERACAO	datetime	8	23	3	YES	NO						
COL	dbo	CAU_USUARIO_RODOVIA	DH_TIMESTAMP	datetime	8	23	3	YES	NO						
COL	dbo	CAU_USUARIO_RODOVIA	DH_VENCIMENTO	datetime	8	23	3	YES	NO						
COL	dbo	CAU_USUARIO_RODOVIA	DT_NASCIMENTO	datetime	8	23	3	YES	NO						
COL	dbo	CAU_USUARIO_RODOVIA	EMAIL	varchar	1000	0	0	YES	NO						
COL	dbo	CAU_USUARIO_RODOVIA	LOGRADOURO	varchar	50	0	0	YES	NO						
COL	dbo	CAU_USUARIO_RODOVIA	NOME	varchar	1000	0	0	YES	NO						
COL	dbo	CAU_USUARIO_RODOVIA	NUMERO	int	4	10	0	YES	NO						
COL	dbo	CAU_USUARIO_RODOVIA	SEXO	char	1	0	0	YES	NO						
COL	dbo	CAU_USUARIO_RODOVIA	TELEFONE	varchar	1000	0	0	YES	NO						
IDX	dbo	CAU_USUARIO_RODOVIA	CD_CONCESSAO	int	4	10	0	NO	NO	IX_CAU_USUARIO_RODOVIA_TENANT_AGENCIA	NONCLUSTERED	1	NO	NO	NO
IDX	dbo	CAU_USUARIO_RODOVIA	CD_AGENCIA	int	4	10	0	YES	NO	IX_CAU_USUARIO_RODOVIA_TENANT_AGENCIA	NONCLUSTERED	2	NO	NO	NO
IDX	dbo	CAU_USUARIO_RODOVIA	CD_USUARIO_RODOVIA	int	4	10	0	NO	NO	PK_dbo_CAU_USUARIO_RODOVIA	CLUSTERED	1	NO	YES	YES
COL	dbo	CAU_USUARIO_RODOVIA_VEICULO	CD_AGENCIA	int	4	10	0	YES	NO						
COL	dbo	CAU_USUARIO_RODOVIA_VEICULO	CD_CONCESSAO	int	4	10	0	NO	NO						
COL	dbo	CAU_USUARIO_RODOVIA_VEICULO	CD_USUARIO_RODOVIA	int	4	10	0	YES	NO						
COL	dbo	CAU_USUARIO_RODOVIA_VEICULO	CD_USUARIO_RODOVIA_VEICULO	int	4	10	0	NO	YES						
